ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,1.0,6,1,0.5134511667566692,0.5134511667566626,8,156,0
3,1.0,6,2,0.013451166770946599,0.013451166756663023,30,518,0
3,1.0,6,3,0.0060111509411878705,0.006011150924138458,33,570,0
3,1.0,6,4,0.002291143009546248,0.002291143007876172,46,848,0
