ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,1.0,9,1,0.5984181736480099,0.5984181736013674,19,399,0
4,1.0,9,2,0.19452472027481815,0.19452471672144778,73,1580,0
4,1.0,9,3,0.06241624693523329,0.06241154100499178,65,1386,5
4,1.0,9,4,0.021853535722772655,0.021853264831881776,100,2594,1
