ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,1,1,2.988162441930342e-07,2.988162143336459e-07,4,20,0
2,0.25,1,2,1.4169060991164883e-07,0,9,60,0
2,0.25,1,3,2.142621013945245e-08,0,7,60,0
2,0.25,1,4,3.106666590646512e-08,0,9,84,0
