ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,4,1,0.4663317191956259,0.4663317191947945,15,494,0
4,0.25,4,2,0.015159226777622825,0.015158698797688901,21,540,0
4,0.25,4,3,0.004485075858456478,0.00448507585425288,167,6027,2
4,0.25,4,4,2.0470849459997e-09,0,109,3055,1
