ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,0.25,2,1,1.9324295827449265,0.0005805708746650093,2,28,5
2,0.25,2,2,1.226784673846737e-09,0,19,110,0
2,0.25,2,3,1.0777152503749221e-09,0,23,162,0
2,0.25,2,4,1.911959479627967e-11,0,30,217,0
