ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,0.25,2,1,0.5000148851881551,0.5000148848255638,25,1702,0
5,0.25,2,2,1.4884843147044968e-05,1.4884825566659468e-05,48,2052,0
5,0.25,2,3,1.1556237992982332e-05,5.0583388435240024e-06,53,2184,5
5,0.25,2,4,1.001064061478818e-05,1.4509548195643643e-07,88,4396,5
