ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,1.0,4,1,1.014667982130953,0.17829276282358766,3,32,5
2,1.0,4,2,0.009039934043415299,0.009039934043339845,11,65,0
2,1.0,4,3,0.005807287873840217,0.0007954002050365235,12,96,5
2,1.0,4,4,3.397504499957904e-12,0,19,175,0
