ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,1.0,15,1,0.6459086619161265,0.6459086613498446,50,1354,1
4,1.0,15,2,0.22496955897941717,0.2249695587691135,50,1100,0
4,1.0,15,3,0.10021043975018756,0.10021043961413253,138,3933,1
4,1.0,15,4,0.055737414746774794,0.05573741459348128,86,1936,0
