ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,1.0,6,1,0.5431351130404487,0.5431351129264973,26,1036,0
5,1.0,6,2,0.043135113031034567,0.04313511292649788,43,1710,0
5,1.0,6,3,0.020608419330811478,0.02060841907059812,84,3510,0
5,1.0,6,4,0.009345075064969954,0.009345072142648249,116,5080,0
