ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
6,1.0,18,1,0.7651976884209823,0.7651974404570376,140,7284,1
6,1.0,18,2,0.2819974516724677,0.2819927229482533,133,6486,5
6,1.0,18,3,0.14659495231073694,0.1465940510795457,219,12207,1
6,1.0,18,4,0.08360074815639504,0.083597412490368,544,43781,5
