ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,1.0,10,1,0.8014865759455547,0.8014865755790528,51,2183,0
5,1.0,10,2,0.30148658077080814,0.30148657557905284,104,4370,0
5,1.0,10,3,0.16150291445601184,0.16150291443982187,114,4797,0
5,1.0,10,4,0.09151108453609619,0.0915110838702064,197,8520,0
