ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
8,1.0,18,1,0.749625888843542,0.749618954900857,278,26365,5
8,1.0,18,2,0.27897070364471555,0.27896954227084586,184,16770,5
8,1.0,18,3,0.13727767798788365,0.13727417389626456,402,38712,5
8,1.0,18,4,0.07537431861525873,0.07537431807214127,347,31064,0
