ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,1.0,6,1,0.5886472318449384,0.5886472318406415,7,104,0
3,1.0,6,2,0.08864723184094458,0.08864723184064163,21,322,0
3,1.0,6,3,0.030747234977642868,0.030747234936696614,41,705,0
3,1.0,6,4,0.0017972366261428396,0.0017972364847241788,37,656,0
