ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
9,0.25,4,1,0.6229405497000791,0.6229396603637448,328,52277,2
9,0.25,4,2,0.12293966986275195,0.12293966036374515,398,51850,0
9,0.25,4,3,0.10155664496607786,0.041051836391806165,315,41205,5
9,0.25,4,4,0.00010792565056438885,0.00010792440583687107,987,180348,4
