ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,2,1,0.1727914336073968,0.17279143353778129,27,735,1
4,0.25,2,2,3.3647655772739427e-08,3.295932457530035e-08,53,1140,0
4,0.25,2,3,2.72837523684899e-08,0,34,777,0
4,0.25,2,4,2.2482667949574875e-08,0,33,814,0
