ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,1.0,3,1,0.07658212003323328,0.07658212003323325,4,97,1
2,1.0,3,2,0.0007936887937725068,0.0007936887937297161,12,65,0
2,1.0,3,3,3.0795146326756395e-05,3.079512856922205e-05,29,555,1
2,1.0,3,4,8.104628079763643e-14,0,19,140,0
