ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
2,1.0,4,1,0.11087217978468455,0.11087217978468439,4,32,0
2,1.0,4,2,0.025117493512264222,0.025117493512194944,15,100,0
2,1.0,4,3,0.0006804417670653873,0.0006804417653232989,24,210,0
2,1.0,4,4,3.5262903708144222e-12,0,25,332,1
