ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,1.0,6,1,0.538811651958335,0.5388116518917794,10,169,0
3,1.0,6,2,0.03881165204762016,0.038811651891779875,19,336,0
3,1.0,6,3,0.014210579279620106,0.014210578952647877,29,480,0
3,1.0,6,4,0.0019100425311832092,0.0019100424830818924,35,576,0
