ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,0.25,2,1,0.5000024602748241,0.5000024602733751,6,104,0
3,0.25,2,2,2.460279128868592e-06,2.460273375624347e-06,19,294,0
3,0.25,2,3,1.760698757014012e-06,8.237599812978104e-07,18,300,0
3,0.25,2,4,3.029166977253084e-07,0,22,432,0
