ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
5,0.25,6,1,0.5066458431178241,0.5066458428730807,30,1295,0
5,0.25,6,2,0.006645843082324299,0.006645842873081422,51,2166,0
5,0.25,6,3,0.0028683075619981846,0.002868307542147196,137,6876,1
5,0.25,6,4,0.0009795401350081168,0.000979539876680086,244,10680,0
