ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,4,1,0.21871028479636712,0.2187102847206961,16,437,0
4,0.25,4,2,0.02967148382187834,0.029671483817006534,45,1140,0
4,0.25,4,3,0.0026203970473537286,0.0026203970332255664,73,1617,0
4,0.25,4,4,1.38527424342616e-06,1.385058671619319e-06,130,3058,0
