ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
6,1.0,8,1,0.49961697803229765,0.49961697112911996,101,6102,1
6,1.0,8,2,0.06945477770746689,0.06945477705104071,124,6063,0
6,1.0,8,3,0.03365979000284269,0.03365976546585387,515,28614,1
6,1.0,8,4,0.018570410317898745,0.018570409518568774,219,11417,0
