ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
4,0.25,2,1,0.002020071136532353,0.0020200710431300395,15,323,0
4,0.25,2,2,1.3053965064457884e-07,4.282072808262421e-08,66,1500,0
4,0.25,2,3,3.761674305380325e-08,0,135,3234,0
4,0.25,2,4,3.5125039987704554e-08,0,135,3388,0
