ns,T,r,R,numerical_DHS,opt_DHS,num_iterations,num_func_evals
3,0.25,2,1,0.5000000657660517,0.5000000657097698,7,104,0
3,0.25,2,2,6.571024480095389e-08,6.570977033721113e-08,24,364,0
3,0.25,2,3,5.384043577638664e-08,2.190331115465511e-08,21,330,0
3,0.25,2,4,2.4100365592083506e-08,0,27,464,0
